b'eval:gbt:gbt_model_ic_40_d_20cluster_id:3:mse:',40,20,0.22126954140021232,iters:40:d:20
b'eval:gbt:gbt_model_ic_12_d_9cluster_id:3:mse:',12,9,0.22167437312004382,iters:12:d:9
b'eval:gbt:gbt_model_ic_12_d_30cluster_id:3:mse:',12,30,0.2212515205251029,iters:12:d:30
b'eval:gbt:gbt_model_ic_75_d_8cluster_id:3:mse:',75,8,0.2209751761003709,iters:75:d:8
b'eval:gbt:gbt_model_ic_12_d_6cluster_id:3:mse:',12,6,0.2221478035253838,iters:12:d:6
b'eval:gbt:gbt_model_ic_50_d_15cluster_id:3:mse:',50,15,0.22100324043165848,iters:50:d:15
b'eval:gbt:gbt_model_ic_20_d_20cluster_id:3:mse:',20,20,0.2212950331648832,iters:20:d:20
b'eval:gbt:gbt_model_ic_30_d_30cluster_id:3:mse:',30,30,0.2212405224862064,iters:30:d:30
b'eval:gbt:gbt_model_ic_15_d_3cluster_id:3:mse:',15,3,0.22348763997539606,iters:15:d:3
b'eval:gbt:gbt_model_ic_40_d_12cluster_id:3:mse:',40,12,0.22122485215552135,iters:40:d:12
b'eval:gbt:gbt_model_ic_3_d_30cluster_id:3:mse:',3,30,0.22142220371163607,iters:3:d:30
b'eval:gbt:gbt_model_ic_30_d_25cluster_id:3:mse:',30,25,0.22124392541851615,iters:30:d:25
b'eval:gbt:gbt_model_ic_50_d_20cluster_id:3:mse:',50,20,0.22107530219261484,iters:50:d:20
b'eval:gbt:gbt_model_ic_3_d_25cluster_id:3:mse:',3,25,0.22150286888867887,iters:3:d:25
b'eval:gbt:gbt_model_ic_30_d_9cluster_id:3:mse:',30,9,0.22130268276516185,iters:30:d:9
b'eval:gbt:gbt_model_ic_12_d_25cluster_id:3:mse:',12,25,0.2213113849314443,iters:12:d:25
b'eval:gbt:gbt_model_ic_12_d_15cluster_id:3:mse:',12,15,0.2214428385984201,iters:12:d:15
b'eval:gbt:gbt_model_ic_6_d_9cluster_id:3:mse:',6,9,0.222013819521554,iters:6:d:9
b'eval:gbt:gbt_model_ic_25_d_15cluster_id:3:mse:',25,15,0.22130022838455257,iters:25:d:15
b'eval:gbt:gbt_model_ic_20_d_25cluster_id:3:mse:',20,25,0.22125604842551577,iters:20:d:25
b'eval:gbt:gbt_model_ic_15_d_30cluster_id:3:mse:',15,30,0.22124493723757602,iters:15:d:30
b'eval:gbt:gbt_model_ic_6_d_15cluster_id:3:mse:',6,15,0.2216149554831664,iters:6:d:15
b'eval:gbt:gbt_model_ic_25_d_7cluster_id:3:mse:',25,7,0.22155255905412904,iters:25:d:7
b'eval:gbt:gbt_model_ic_50_d_30cluster_id:3:mse:',50,30,0.22108923230347824,iters:50:d:30
b'eval:gbt:gbt_model_ic_30_d_20cluster_id:3:mse:',30,20,0.22127170567031948,iters:30:d:20
b'eval:gbt:gbt_model_ic_20_d_8cluster_id:3:mse:',20,8,0.22154536594623417,iters:20:d:8
b'eval:gbt:gbt_model_ic_40_d_8cluster_id:3:mse:',40,8,0.22129291386108396,iters:40:d:8
b'eval:gbt:gbt_model_ic_12_d_20cluster_id:3:mse:',12,20,0.22136091628307417,iters:12:d:20
b'eval:gbt:gbt_model_ic_30_d_7cluster_id:3:mse:',30,7,0.22147632262450884,iters:30:d:7
b'eval:gbt:gbt_model_ic_20_d_30cluster_id:3:mse:',20,30,0.22126678913868958,iters:20:d:30
b'eval:gbt:gbt_model_ic_40_d_15cluster_id:3:mse:',40,15,0.22120517219342975,iters:40:d:15
b'eval:gbt:gbt_model_ic_9_d_25cluster_id:3:mse:',9,25,0.22133569035335773,iters:9:d:25
b'eval:gbt:gbt_model_ic_50_d_25cluster_id:3:mse:',50,25,0.2210792701603646,iters:50:d:25
b'eval:gbt:gbt_model_ic_15_d_6cluster_id:3:mse:',15,6,0.22200395685429802,iters:15:d:6
b'eval:gbt:gbt_model_ic_25_d_6cluster_id:3:mse:',25,6,0.22169378278381252,iters:25:d:6
b'eval:gbt:gbt_model_ic_40_d_7cluster_id:3:mse:',40,7,0.22137230552244477,iters:40:d:7
b'eval:gbt:gbt_model_ic_9_d_7cluster_id:3:mse:',9,7,0.22209705684597683,iters:9:d:7
b'eval:gbt:gbt_model_ic_15_d_7cluster_id:3:mse:',15,7,0.22180781658679646,iters:15:d:7
b'eval:gbt:gbt_model_ic_20_d_7cluster_id:3:mse:',20,7,0.22166202474453867,iters:20:d:7
b'eval:gbt:gbt_model_ic_3_d_20cluster_id:3:mse:',3,20,0.22163033118132824,iters:3:d:20
b'eval:gbt:gbt_model_ic_50_d_7cluster_id:3:mse:',50,7,0.22106507769237374,iters:50:d:7
b'eval:gbt:gbt_model_ic_75_d_15cluster_id:3:mse:',75,15,0.22100023932932084,iters:75:d:15
b'eval:gbt:gbt_model_ic_6_d_12cluster_id:3:mse:',6,12,0.22177832245400728,iters:6:d:12
b'eval:gbt:gbt_model_ic_30_d_15cluster_id:3:mse:',30,15,0.22125379690471647,iters:30:d:15
b'eval:gbt:gbt_model_ic_15_d_25cluster_id:3:mse:',15,25,0.22130605227439215,iters:15:d:25
b'eval:gbt:gbt_model_ic_25_d_25cluster_id:3:mse:',25,25,0.22125026855725125,iters:25:d:25
b'eval:gbt:gbt_model_ic_9_d_8cluster_id:3:mse:',9,8,0.22194027273685393,iters:9:d:8
b'eval:gbt:gbt_model_ic_40_d_6cluster_id:3:mse:',40,6,0.2214622986055447,iters:40:d:6
b'eval:gbt:gbt_model_ic_3_d_3cluster_id:3:mse:',3,3,0.2254565776233508,iters:3:d:3
b'eval:gbt:gbt_model_ic_30_d_8cluster_id:3:mse:',30,8,0.22136859617637533,iters:30:d:8
b'eval:gbt:gbt_model_ic_25_d_12cluster_id:3:mse:',25,12,0.221277565853437,iters:25:d:12
b'eval:gbt:gbt_model_ic_75_d_6cluster_id:3:mse:',75,6,0.22105498832149142,iters:75:d:6
b'eval:gbt:gbt_model_ic_20_d_15cluster_id:3:mse:',20,15,0.22134857673032113,iters:20:d:15
b'eval:gbt:gbt_model_ic_50_d_8cluster_id:3:mse:',50,8,0.2210313884665075,iters:50:d:8
b'eval:gbt:gbt_model_ic_3_d_9cluster_id:3:mse:',3,9,0.22237889932404994,iters:3:d:9
b'eval:gbt:gbt_model_ic_30_d_6cluster_id:3:mse:',30,6,0.2215954839494349,iters:30:d:6
b'eval:gbt:gbt_model_ic_50_d_6cluster_id:3:mse:',50,6,0.22117247532597764,iters:50:d:6
b'eval:gbt:gbt_model_ic_20_d_9cluster_id:3:mse:',20,9,0.2214553197466525,iters:20:d:9
b'eval:gbt:gbt_model_ic_75_d_9cluster_id:3:mse:',75,9,0.22093864334458596,iters:75:d:9
b'eval:gbt:gbt_model_ic_6_d_7cluster_id:3:mse:',6,7,0.22232605882137607,iters:6:d:7
b'eval:gbt:gbt_model_ic_15_d_20cluster_id:3:mse:',15,20,0.22131891942011148,iters:15:d:20
b'eval:gbt:gbt_model_ic_9_d_15cluster_id:3:mse:',9,15,0.22152737464562905,iters:9:d:15
b'eval:gbt:gbt_model_ic_20_d_12cluster_id:3:mse:',20,12,0.22134592744288456,iters:20:d:12
b'eval:gbt:gbt_model_ic_9_d_9cluster_id:3:mse:',9,9,0.2218194839634152,iters:9:d:9
b'eval:gbt:gbt_model_ic_15_d_12cluster_id:3:mse:',15,12,0.22142201468837966,iters:15:d:12
b'eval:gbt:gbt_model_ic_12_d_7cluster_id:3:mse:',12,7,0.221951589020362,iters:12:d:7
b'eval:gbt:gbt_model_ic_40_d_9cluster_id:3:mse:',40,9,0.22123502226831643,iters:40:d:9
b'eval:gbt:gbt_model_ic_20_d_3cluster_id:3:mse:',20,3,0.22319870425931526,iters:20:d:3
